id,subject,file_path,line_number,content
16223,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ4157Test-output.txt,28,"2020-12-10 15:57:31,747 [main           ] - INFO  AMQ4157Test                    - Attempting consume of 1000 messages"
9454,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.usecases.AMQ6366Test-output.txt,1,"2020-12-10 18:11:27,903 [main           ] - INFO  AMQ6366Test                    - Delete dataDir../home/users/hzhang/project/repo2test/activemq-master/activemq-unit-tests/target/activemq-data"
17546,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.TestRMEmbeddedElector-output.txt,1499,"2021-01-27 18:29:12,647 INFO  [Time-limited test] resourcemanager.TestRMEmbeddedElector (TestRMEmbeddedElector.java:testDeadlockShutdownBecomeActive(105)) - Stopped RM"
36223,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem-output.txt,5,"2021-01-27 10:29:09,478 INFO  viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem (TestViewFileSystemOverloadSchemeLocalFileSystem.java:testLocalFsLinkSlashMergeWithOtherMountLinks(144)) - Starting testLocalFsLinkSlashMergeWithOtherMountLinks"
84607,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeRespectsBindHostKeys-output.txt,78,"2021-01-27 11:05:35,509 [Time-limited test] INFO  server.TestJournalNodeRespectsBindHostKeys (TestJournalNodeRespectsBindHostKeys.java:testHttpsBindHostKey(171)) - Testing behavior without dfs.journalnode.https-bind-host"
40868,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-aws/target/surefire-reports/org.apache.hadoop.fs.s3a.TestStreamChangeTracker-output.txt,7,"2021-01-28 01:55:21,337 [JUnit-testVersionCheckingOnClient] INFO  s3a.TestStreamChangeTracker (TestStreamChangeTracker.java:testVersionCheckingOnClient(120)) - Verify the client-side version checker raises exceptions"
34189,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/target/surefire-reports/org.apache.hadoop.yarn.client.TestGetGroups-output.txt,261,"2021-01-27 19:01:57,320 INFO  [main] client.TestGetGroups (TestGetGroups.java:tearDownResourceManager(95)) - Stopping ResourceManager..."
86734,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-common/target/surefire-reports/org.apache.hadoop.hbase.TestHBaseConfiguration-output.txt,4,"2021-03-01 22:07:30,846 INFO  [Time-limited test] hbase.TestHBaseConfiguration$ReflectiveCredentialProviderClient(246): Credential provider classes have been loaded and initialized successfully through reflection."
81950,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestDFSRollback-output.txt,1959,"2021-01-27 11:18:46,812 [Listener at localhost/33355] INFO  hdfs.TestDFSRollback (TestDFSRollback.java:log(64)) - ***TEST 6*** DataNode rollback with newer fsscTime in previous: numDirs=1"
638809,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.quorum.CommitProcessorTest-output.txt,62,"2021-03-02 00:46:18,933 [myid:] - INFO  [main:CommitProcessorTest@268] - testManyCommitWorkersMixedWorkload 8X0w/100r + 8X25w/75r workload test"
17559,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.security.TestAMRMTokens-output.txt,5841,"2021-01-27 18:14:09,640 INFO  [Listener at 0.0.0.0/39633] security.TestAMRMTokens (TestAMRMTokens.java:testMasterKeyRollOver(260)) - Waiting for AM Launch to happen.."
86670,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-common/target/surefire-reports/org.apache.hadoop.hbase.TestClassFinder-output.txt,48,"2021-03-01 22:06:21,678 INFO  [Time-limited test] hbase.TestClassFinder(246): Created jar /home/users/hzhang/project/repo2test/hbase-master/hbase-common/target/test-data/4485a080-da0c-3190-9e99-96923f58737a/TestClassFinder/jar13.jar"
8829,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.jmx.OpenTypeSupportTest-output.txt,9,"2020-12-10 16:59:47,256 [main           ] - INFO  OpenTypeSupportTest            - result : javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=org.apache.activemq.command.ActiveMQBytesMessage,items=((itemName=BodyLength,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=BodyPreview,itemType=javax.management.openmbean.ArrayType(name=[Ljava.lang.Byte;,dimension=1,elementType=javax.management.openmbean.SimpleType(name=java.lang.Byte),primitiveArray=false)),(itemName=BooleanProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Boolean>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Boolean>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Boolean)))),indexNames=(key))),(itemName=BrokerPath,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=ByteProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Byte>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Byte>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Byte)))),indexNames=(key))),(itemName=DoubleProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Double>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Double>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Double)))),indexNames=(key))),(itemName=FloatProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Float>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Float>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)))),indexNames=(key))),(itemName=IntProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Integer>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Integer>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)))),indexNames=(key))),(itemName=JMSCorrelationID,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSDeliveryMode,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSDestination,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSExpiration,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=JMSMessageID,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSPriority,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=JMSRedelivered,itemType=javax.management.openmbean.SimpleType(name=java.lang.Boolean)),(itemName=JMSReplyTo,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSTimestamp,itemType=javax.management.openmbean.SimpleType(name=java.util.Date)),(itemName=JMSType,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSXGroupID,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=JMSXGroupSeq,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=JMSXUserID,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LongProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Long>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Long>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(key))),(itemName=OriginalDestination,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PropertiesText,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=ShortProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Short>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Short>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Short)))),indexNames=(key))),(itemName=StringProperties,itemType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.String>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.String>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),indexNames=(key))))),contents={BodyLength=0, BodyPreview=[], BooleanProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Boolean>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Boolean>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Boolean)))),indexNames=(key)),contents={}), BrokerPath=null, ByteProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Byte>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Byte>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Byte)))),indexNames=(key)),contents={}), DoubleProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Double>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Double>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Double)))),indexNames=(key)),contents={}), FloatProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Float>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Float>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)))),indexNames=(key)),contents={}), IntProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Integer>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Integer>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)))),indexNames=(key)),contents={}), JMSCorrelationID=null, JMSDeliveryMode=NON-PERSISTENT, JMSDestination=null, JMSExpiration=0, JMSMessageID=null, JMSPriority=0, JMSRedelivered=false, JMSReplyTo=null, JMSTimestamp=Wed Dec 31 19:00:00 EST 1969, JMSType=null, JMSXGroupID=null, JMSXGroupSeq=0, JMSXUserID=null, LongProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Long>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Long>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(key)),contents={}), OriginalDestination=null, PropertiesText={}, ShortProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.Short>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.Short>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.Short)))),indexNames=(key)),contents={}), StringProperties=javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=java.util.Map<java.lang.String, java.lang.String>,rowType=javax.management.openmbean.CompositeType(name=java.util.Map<java.lang.String, java.lang.String>,items=((itemName=key,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=value,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),indexNames=(key)),contents={})})"
60619,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestErasureCodingMultipleRacks-output.txt,8583,"2021-01-27 15:52:37,009 [Listener at localhost/45429] INFO  hdfs.TestErasureCodingMultipleRacks (TestErasureCodingMultipleRacks.java:assertRackFailureTolerated(187)) - Rack count map is: {/rack4=3, /rack3=3, /rack2=1, /rack1=1, /rack0=1}"
44362,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.diskbalancer.TestDiskBalancer-output.txt,2544,"2021-01-27 14:22:47,498 [Listener at localhost/41647] INFO  diskbalancer.TestDiskBalancer (TestDiskBalancer.java:get(750)) - Work Status: {""currentState"":[{""sourcePath"":""/home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data1/"",""destPath"":""/home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data2/"",""workItem"":{""bytesToCopy"":51469,""errMsg"":""Disk Balancer - Unable to find dest volume: /home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data2/"",""tolerancePercent"":10}}],""result"":""PLAN_DONE"",""planID"":""778b37065db1f577553c61aeb6fccc038533af06"",""planFile"":""/system/current.plan.json""}"
38428,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/surefire-reports/org.apache.hadoop.mapreduce.TestMapCollection-output.txt,1753,"2021-01-27 20:40:47,037 INFO  [main] mapreduce.TestMapCollection (TestMapCollection.java:runTest(320)) - Running fullspillbuf"
37098,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/target/surefire-reports/org.apache.hadoop.mapreduce.v2.app.rm.TestRMContainerAllocator-output.txt,23048,"2021-01-27 20:33:12,714 INFO  [Listener at 0.0.0.0/45335] rm.TestRMContainerAllocator (TestRMContainerAllocator.java:testCompletedTasksRecalculateSchedule(2319)) - Running testCompletedTasksRecalculateSchedule"
17781,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.TestChildQueueOrder-output.txt,172,"2021-01-27 17:58:20,047 INFO  [main] capacity.TestChildQueueOrder (TestChildQueueOrder.java:testSortedQueues(400)) - status child-queues: root.ausedCapacity=(0.8),  label=(*)root.busedCapacity=(0.8),  label=(*)root.cusedCapacity=(1.2),  label=(*)root.dusedCapacity=(0.4),  label=(*)"
627014,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.regionserver.TestStoreScannerClosure-output.txt,8,"2021-03-01 22:35:42,327 INFO  [Time-limited test] regionserver.TestStoreScannerClosure(265): the store scanner count is 0"
47244,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash-output.txt,1261,"2021-01-27 11:01:02,932 [Listener at localhost/35275] INFO  viewfs.TestViewFileSystemLinkMergeSlash (TestViewFileSystemLinkMergeSlash.java:testConfLinkMergeSlash(171)) - File stat: ViewFsFileStatus{path=null; isDirectory=false; length=0; replication=0; blocksize=0; modification_time=0; access_time=0; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}"
61348,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestLargeDirectoryDelete-output.txt,41248,"2021-01-27 13:35:32,262 [Listener at localhost/46381] INFO  namenode.TestLargeDirectoryDelete (TestLargeDirectoryDelete.java:runThreads(148)) - lockOperations 49"
1523,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ6094Test-output.txt,12,"2020-12-10 16:23:26,031 [main           ] - INFO  AMQ6094Test                    - messagesStat: 0"
1777,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.store.jdbc.JDBCIOExceptionHandlerTest-output.txt,17,"2020-12-10 17:33:18,083 [main           ] - INFO  JDBCIOExceptionHandlerTest     - ***DB is being shutdown..."
9458,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.jmx.MBeanOperationTimeoutTest-output.txt,12,"2020-12-10 14:52:57,201 [main           ] - INFO  MBeanOperationTimeoutTest      - Attempting to move one message, TimeoutException expected"
17591,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.reservation.TestPeriodicRLESparseResourceAllocation-output.txt,13,"2021-01-27 17:48:42,999 INFO  [main] reservation.TestPeriodicRLESparseResourceAllocation (TestPeriodicRLESparseResourceAllocation.java:testPeriodicCapacity(45)) - Period: 20"
86468,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs-rbf/target/surefire-reports/org.apache.hadoop.hdfs.server.federation.router.TestRouterNamenodeWebScheme-output.txt,89,"2021-01-27 17:09:09,708 [Listener at 0.0.0.0/37865] INFO  router.TestRouterNamenodeWebScheme (TestRouterNamenodeWebScheme.java:setup(78)) - Set nn0 to active for all nameservices"
626189,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.client.TestResult-output.txt,30,"2021-03-01 22:29:31,355 DEBUG [main] client.TestResult(125): As expected: Cannot advance beyond the last cell"
638579,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.RestoreCommittedLogTest-output.txt,274,"2021-03-02 00:35:23,406 [myid:] - INFO  [main:RestoreCommittedLogTest@125] - committedLog size = 19"
35593,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.net.TestStaticMapping-output.txt,21,"2021-01-27 10:47:02,184 INFO  net.TestStaticMapping (TestStaticMapping.java:testCachingRelaysSingleSwitchQueries(180)) - Mapping: cached switch mapping relaying to static mapping with single switch = true"
625780,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-procedure/target/surefire-reports/org.apache.hadoop.hbase.procedure2.TestChildProcedures-output.txt,279,"2021-03-01 22:16:06,277 INFO  [Time-limited test] procedure2.TestChildProcedures(169): java.lang.Exception: test"
34139,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/surefire-reports/org.apache.hadoop.yarn.util.TestProcfsBasedProcessTree-output.txt,1042,"2021-01-27 17:16:00,346 INFO  [Time-limited test] util.TestProcfsBasedProcessTree (TestProcfsBasedProcessTree.java:writeStatFiles(942)) - wrote stat file for 400 with contents: 400 (proc4) S 1 400 400 0 0 0 0 0 0 0 4000 800 0 0 0 0 0 0 0 400000 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
16173,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.usecases.DurableRedeliveryTest-output.txt,9,"2020-12-10 18:22:26,970 [main           ] - INFO  DurableRedeliveryTest          - got: ActiveMQTextMessage {commandId = 5, responseRequired = true, messageId = ID:sense02.encs.concordia.ca-45595-1607642546633-4:1:1:1:1, originalDestination = null, originalTransactionId = null, producerId = ID:sense02.encs.concordia.ca-45595-1607642546633-4:1:1:1, destination = topic://testTopic, transactionId = null, expiration = 0, timestamp = 1607642546946, arrival = 0, brokerInTime = 1607642546946, brokerOutTime = 1607642546967, correlationId = null, replyTo = null, persistent = true, type = null, priority = 4, groupID = null, groupSequence = 0, targetConsumerId = null, compressed = false, userID = null, content = org.apache.activemq.util.ByteSequence@6d3a388c, marshalledProperties = null, dataStructure = null, redeliveryCounter = 1, size = 0, properties = null, readOnlyProperties = true, readOnlyBody = true, droppable = false, jmsXGroupFirstForConsumer = false, text = test: 1}"
38470,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/surefire-reports/org.apache.hadoop.mapred.TestCombineSequenceFileInputFormat-output.txt,4,"2021-01-27 23:29:55,048 INFO  [Time-limited test] mapred.TestCombineSequenceFileInputFormat (TestCombineSequenceFileInputFormat.java:testFormat(89)) - splitting: requesting = 1"
38825,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/surefire-reports/org.apache.hadoop.mapreduce.v2.TestMRJobsWithProfiler-output.txt,334,"2021-01-27 21:35:27,924 INFO  [Time-limited test] v2.TestMRJobsWithProfiler (TestMRJobsWithProfiler.java:testDefaultProfiler(110)) - Starting testDefaultProfiler"
16171,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.virtual.VirtualTopicWildcardTest-output.txt,10,"2020-12-10 15:53:23,604 [main           ] - INFO  VirtualTopicWildcardTest       - One: 1, Two:0"
83375,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestDFSStripedOutputStream-output.txt,13727,"2021-01-27 14:37:47,429 [Listener at localhost/46017] INFO  hdfs.TestDFSStripedOutputStream (TestDFSStripedOutputStream.java:testFileBlockSizeSmallerThanCellSize(245)) - Caught expected exception"
41900,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-gridmix/target/surefire-reports/org.apache.hadoop.mapred.gridmix.TestLoadJob-output.txt,802,"2021-01-28 01:53:48,416 INFO  [Time-limited test] gridmix.Gridmix (TestLoadJob.java:testReplaySubmit(75)) -  Replay started at 1611816828416"
626853,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.master.balancer.TestSimpleLoadBalancer-output.txt,337,"2021-03-01 22:20:46,226 INFO  [Time-limited test] balancer.TestSimpleLoadBalancer(153): Mock Balance : { srv1043534570:10 , srv1166508311:10 , srv1202236710:10 , srv1314676318:10 , srv262408396:10 , srv400877572:10 , srv896832088:10 , srv359188156:11 , srv556476222:11 , srv640772633:11 }"
85448,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestDFSClientRetries-output.txt,3924,"2021-01-27 16:08:00,503 [Thread-871] INFO  hdfs.TestDFSClientRetries (TestDFSClientRetries.java:run(820)) - Thread correctly read the block."
632221,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/ql/target/surefire-reports/org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions-output.txt,391,"2021-01-27T11:08:21,773  INFO [main] expressions.TestVectorStringExpressions: Randomized testing: ran 1029 positive tests and 9211 negative tests"
20321,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/target/surefire-reports/org.apache.hadoop.yarn.server.nodemanager.containermanager.scheduler.TestContainerSchedulerQueuing-output.txt,1406,"2021-01-27 17:29:13,520 INFO  [Listener at 0.0.0.0/8040] scheduler.TestContainerSchedulerQueuing (BaseContainerManagerTest.java:setup(192)) - Created tmpDir in /home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/target/TestContainerSchedulerQueuing-tmpDir"
627273,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.snapshot.TestSnapshotDescriptionUtils-output.txt,5,"2021-03-01 22:19:19,406 INFO  [Time-limited test] snapshot.TestSnapshotDescriptionUtils(111): Correctly failed to move non-existant directory: File /home/users/hzhang/project/repo2test/hbase-master/hbase-server/target/test-data/223fe734-d902-d590-29cd-5a8b797da506/hbase/.hbase-snapshot/.tmp/not_a_snapshot does not exist"
637743,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.ConnectionMetricsTest-output.txt,463,"2021-03-02 00:40:54,356 [myid:] - INFO  [main:ConnectionMetricsTest@62] - connecting to server: 1"
